	id	created_at	author	location	full_text	category	sentiment
906	1.46169e+18	2021-11-19 13:31:01+00:00	Sara Hill	Sheffield, England	I really enjoyed #Eternals - sure, it wasn't perfect, but great visuals, nuanced and complex relationships, genuine emotional bonds - what's not to like? Is it because it was a global story that wasn't focused on America? Or there was *clutches pearls* a gay kiss?	a	p
907	1.46169e+18	2021-11-19 13:28:52+00:00	Aaliyah Harris	London, England	The casting for #Eternals was thought through 👏🏽 	c	p
910	1.46168e+18	2021-11-19 13:14:58+00:00	Yee Jun		Man the ETERNALS.. #Eternals #Sersi #Ikaris #KarunPatel	e	p
911	1.46168e+18	2021-11-19 13:12:32+00:00	AMOS 🎥🎮📚🎙	Marietta, GA	Check out this podcast! Eternals Review … 	r	n
912	1.46168e+18	2021-11-19 13:09:21+00:00	Tim Senna	Brum	It's literally just clicked with me but in a lot of ways #Eternals feels like an MCU equivalent to Watchmen- flawed heroes coming to terms with the darker parts of human nature, it's a subtley brilliant film	p	p
913	1.46168e+18	2021-11-19 13:08:29+00:00	April	West Midlands, England	If you haven’t watched #Eternals yet then I suggest you do, like right now	o	p
914	1.46168e+18	2021-11-19 13:08:12+00:00	venka	she/her	hello #Eternals 	o	n
915	1.46168e+18	2021-11-19 12:57:48+00:00	Peter Venkman	Krakow, Poland	"Eternals is beautiful. I loved it and it's totally different from the MCU formula. Epic fromm beginning to end

#Eternals"	a	p
916	1.46168e+18	2021-11-19 12:57:03+00:00	WWW.TOYSTNT.COM	11315, Santa Margarita	"SPIDERMAN (INTEGRATED SUIT) DELUXE VERSION

Reserva "	o	n
917	1.46168e+18	2021-11-19 12:55:53+00:00	AM		omg im really excited for #Eternals jdlsjdksjsjs	o	p
918	1.46168e+18	2021-11-19 12:53:08+00:00	°		ive watched the #eternals and its worth it’	r	p
919	1.46168e+18	2021-11-19 12:49:05+00:00	Is that TheReaIDjango? Of course it is..	Georgia NYC Texas Calif.	"When will #Eternals be available to watch on Disney+? You'll have to be patient.
by IAN SANDWELL
"	o	n
922	1.46168e+18	2021-11-19 12:44:18+00:00	Noel	Bristol, UK	My review of Eternals, Volume 1: Only Death is Eternal: 	r	n
923	1.46168e+18	2021-11-19 12:39:19+00:00	Nishit Shaw	Dubai, United Arab Emirates	"#DUBAI
2nd day for #BuntyAurBabli2 here in #UAE. Great number of shows, good occupancy despite tough competition from #Eternals &amp; #Sooryavanshi…this #SaifAliKhan &amp; #RaniMukerji starrer is highly dependent on ‘Word of Mouth’
Roughly 2.5k screens globally. #BuntyAurBabli2Review"	o	n
924	1.46168e+18	2021-11-19 12:38:36+00:00	Sunshine ☀ Sarah☕☕	sunshinesarahxo@gmail.com	"Thnx to @shannonalxndra1 for alerting me to the fact I missed 1 end credit scene in #EternalsTH

I'm now booked in to see #Eternals again on Tuesday evening. When I'm also seeing #KingRichard 👌🏻😴🤭

It's going to be a late one! 😂💤 Xo "	p	n
925	1.46167e+18	2021-11-19 12:36:33+00:00	pao🌵druig lovebot	anypronouns//fan acc	so..apparently..i have a type.. #eternals #druig #magneto 	e	p
926	1.46167e+18	2021-11-19 12:36:23+00:00	l'inaffidabile		"Check out the review of Marvel's #eternals on my blog! 
#recensione #review #Marvel "	r	n
927	1.46167e+18	2021-11-19 12:31:36+00:00	The Super (Not) Funny Show		"#DISNEYPLUSDAY MARVEL EXPLOSION!!! + WEEKLY NEWS ROUND-UP | SNFS SUPER-CAST #26

#DisneyPlus drops a ton of #Marvel news! Plus, #LetitiaWright is still a problem, #Eternals is winning (and losing), #MsMarvel makes a move, and much more! Check it out!

"	r	n
928	1.46167e+18	2021-11-19 12:29:36+00:00	Anii⁷ ☾ YOURS by JIN	she/her 	Watched #Eternals yesterday🥰 	o	p
929	1.46167e+18	2021-11-19 12:15:20+00:00	Brendan of the Corn	Here and There	"Happy Friday - I was lucky enough to guest on @SchoolOfMovies episode on #Eternals, a movie a lot of people don't like but which we found impressively ambitious, heartfelt, and ultimately quite rewarding 
"	p	p
930	1.46167e+18	2021-11-19 12:12:29+00:00	Josh | joshlmao.eth	West Midlands, UK	"Went to see #Eternals last night and can't see why reviewers rated it so low. Another great Marvel film
The Ikaris thing at the end had me like 🙄
☀"	e	p
931	1.46167e+18	2021-11-19 12:12:11+00:00	Black Pastor Hank	Baltimore	"Is #Eternals gonna be on #DisneyPlus at some point?

I really wanna see it, but I don't really care to go to theaters"	o	n
932	1.46167e+18	2021-11-19 12:08:33+00:00	Nightwing12		I just ordered the best drink at McDonald's today #Sprite #Eternals #EternalsSprite #MCU 	e	n
933	1.46167e+18	2021-11-19 12:05:38+00:00	marta | druig&makkari	London, England.  she/her	On my way to the cinema for see #Eternals for the third time, i’ve seen this kid posing for a photo in front of the poster of Eternals. Thanks Richard Madden for let kids believe that superheroes can be English.	c	p
934	1.46167e+18	2021-11-19 12:02:42+00:00	Hiroshi		Ajak is giving her extra head to Thena for begging not to be killed #SalmaHayek #AngelinaJolie #Ajak #Thena #Eternals #MCU #Marvel 	p	n
935	1.46167e+18	2021-11-19 12:01:11+00:00	Cinafilm	Birmingham, England	"Eternals (2021) - Read 355 Movie Reviews 
Link: "	r	n
936	1.46167e+18	2021-11-19 11:58:29+00:00	ǝısoɥ Ɩ osʇɐɥʇoƃʞ #Loki	ǝɔɐƖd ǝɥʇ ɹǝʌo ƖƖɐ	So, my pathetic ass just cried because these are EVERYTHING.  #NoWayHome #SpiderMan #eternals #thena #whatif #DoctorStrange #loki #BlackWidow #Taskmaster #Funko @OriginalFunko 	e	p
937	1.46166e+18	2021-11-19 11:56:33+00:00	Noel 2.0 🇦🇴🇿🇼	South London	#Eternals was shit. So many religious undertones though	p	x
938	1.46166e+18	2021-11-19 11:56:29+00:00	🎞		#eternals  #druig  #makkari  #drukkari barry keoghan lauren ridloff mcu marvel universe ship drukkari fancam edit fc taylor swift the one my beautiful beautiful makkari 	e	p
939	1.46166e+18	2021-11-19 11:56:11+00:00	FranSpeech	Granada, Spain 	"🇮🇹 Italy Box Office

#Eternals will beat #NoTimeTodie the NEXT weekend ( 25-28 Nov). Lifetime gross Box Office Projection +8,5M€.  

In this point, top grossing 2021. 

1 #NoTimeToDie 7,96M€ 
2 #Dune 7,3M€ 
3 #Venom2 7,01M€ 
4 #Eternals 6,9M€ "	m	p
940	1.46166e+18	2021-11-19 11:55:47+00:00	Mr. Venom	Melbourne, Australia	"Spoilers for #eternals
.
.
.
.
.
.
.
.
.
.
.
Does this mean Black Knight will appear in the MCU Blade movie?! "	e	n
941	1.46166e+18	2021-11-19 11:55:01+00:00	Lissy (she/her)🕯	Naarm	"Things that I CANNOT BELIEVE STILL HAPPEN IN 2021.......

People leaving a Marvel movie before the credits are done 🤯🤯🤯🤯

#eternals #MarvelStudios"	o	x
942	1.46166e+18	2021-11-19 11:53:53+00:00	mr _mysto		We’ll just been told by a marvel fanatic that the #Eternals is crap an he walked out , that’s a big shock !!!!	o	x
943	1.46166e+18	2021-11-19 11:47:51+00:00	Matthew Vose	Godalming, England	It had been a month since we got to record together, and it was a delight to get back on mic with @thisaeshaw and @LauraGeeksOut  to catch up and then discuss an interestingly divisive film! #Eternals 	r	p
944	1.46166e+18	2021-11-19 11:39:03+00:00	All About TV Series		Appreciation post for @Harry_Styles 😍 #Eternals 	h	p
946	1.46166e+18	2021-11-19 11:35:11+00:00	Pearl & Dean		"Watch the cast &amp; director talk about Marvel's Eternals in this week's Pearl &amp; Dean Premieres - brought to you by Ariel. We love you too Kit!

#HelloBigScreen #Eternals "	r	n
947	1.46166e+18	2021-11-19 11:31:33+00:00	john	Brisbane, Australia 	#eternals is my favourite MCU piece post #EndGame 👌 	o	p
948	1.46166e+18	2021-11-19 11:23:00+00:00	Cinema Limbo	Lewisham, London	"#DuneMovie is edging closer to $100m, #Eternals has made $300m worldwide and #NoTimeToDie has passed $700m, shortly to be the biggest English-language film since #StarWars: The Rise of Skywalker or Jumanji: The Next Level.

A reminder not to see that Ghostbusters fanwank."	m	n
949	1.46208e+18	2021-11-20 15:16:17+00:00	Gulainis 🦐		So HAWTTTT OMG #Eternals 	c	p
950	1.46208e+18	2021-11-20 15:15:47+00:00	leti 𖤍 in love with brie		"#SPRITE; #ETERNALS: ""feel like god"" "	e	n
951	1.46208e+18	2021-11-20 15:09:49+00:00	Eternals Era	𓂀	"#Ikaris #Eternals 
Intellectuals be like: "	e	n
952	1.46207e+18	2021-11-20 15:05:41+00:00	Shabaz Darr	Bradford	@wedoAzure @disneyplus If you get chance watch #Eternals as well…really watch!	r	p
953	1.46207e+18	2021-11-20 15:04:52+00:00	🌙BeLikeLuna		Makkari and Druig were a far more compelling love story than cersei and Ikarus. #Eternals can’t wait for Makkari to have more highlight in the 2nd	e	n
954	1.46207e+18	2021-11-20 15:00:18+00:00	shianne comodo	New York 	#hawkeye comes out in 4 more days, and I finally get to see #eternals on my date today ☺️	o	p
956	1.46207e+18	2021-11-20 14:55:09+00:00	natasha 🏳️‍🌈 WATCHED ETERNALS	22 | she/her	tbh druig &amp; makkari were the cutest 😫🥺 #DRUKKARI #Eternals 	e	p
957	1.46207e+18	2021-11-20 14:34:32+00:00	©		the opening song for #eternals is perfect 💯🕰️	a	p
958	1.46207e+18	2021-11-20 14:29:44+00:00	Valor	Somewhere	"Wait so how does Ego fit into the MCU now 
#Eternals"	e	n
959	1.46206e+18	2021-11-20 14:16:49+00:00	Nick Wallis	Melbourne, VIC, AU	"Just saw #eternals and despite some negative reviews, I really enjoyed it! Loving all the new #mcu content and looking forward to seeing what's next.

Though I admit to having been completely suckered by the MCU, particularly during lockdown.

Good fiction helps!"	p	p
960	1.46206e+18	2021-11-20 14:05:44+00:00	Nazreen Hassan	Seria, Brunei	#Eternals after work on Monday 🤩	o	p
961	1.46206e+18	2021-11-20 14:04:51+00:00	ian | hannigram era	bi | he/they | 19 | asian 🇵🇭	"“we have watched and guided; we have helped them progress and seen them accomplish wonders. throughout the years, we have never interfered— until now.” 

#Eternals "	p	n
962	1.46206e+18	2021-11-20 14:03:27+00:00	Kuroe?		Please let me know what you think, as I’ve definitely read into this way more than I should have and could be very wrong entirely. #Eternals #Marvel #MCU #Philosophy #Questions #take	o	n
963	1.46206e+18	2021-11-20 14:00:37+00:00	James A	melbourne, australia	Does anyone know if #donlee is coming back as  #EternalsGilgamesh in a #Eternals sequel ?! 	c	n
964	1.46206e+18	2021-11-20 13:59:13+00:00	nai saw eternals	she/her | 19 | ifb!	no because Karun really stole the show i love him 😭❤️ #Eternals	e	p
966	1.46206e+18	2021-11-20 13:58:04+00:00	Louise		Harry Styles showing up and being, just Harry Styles, is brilliant. #Eternals	h	p
967	1.46206e+18	2021-11-20 13:57:11+00:00	Six Variant	Void	"I love both but want to know the answer 😁
#Eternals 
#Sersi 
#Makkari"	e	p
968	1.46206e+18	2021-11-20 13:55:44+00:00	JT Li	Milky Way Galaxy	"@PopBase What’s crazy is that they (maybe SZA, too) survived Thanos’ Snap and were around long enough to be featured in #Eternals by #Sersi and #Kingo

And friggin melon sugar here is now in the MCU as a superhero"	p	n
969	1.46206e+18	2021-11-20 13:55:23+00:00	Andryana	Kansas, USA	@Vottomatic_ I enjoyed #Eternals. Also, I watched Last Night in Soho and it was just okay 🤷🏻‍♀️	r	p
970	1.46205e+18	2021-11-20 13:46:07+00:00	Movies Talk Official	Mumbai, India	#Eternals has earned $300M at the worldwide box office. 	m	n
971	1.46205e+18	2021-11-20 13:41:06+00:00	lala	she/her	Watched #Eternals 	o	n
972	1.46205e+18	2021-11-20 13:39:49+00:00	lily | sleep	Lotus inn	"Mikasa as #Sersi 
Eren as #Ikaris 

Nothing, when I watched #Eternals they reminds me of Eremika
#Eremika #erenyeager #mikasaackerman "	c	n
973	1.46205e+18	2021-11-20 13:38:05+00:00	Ashok (அசோக்) ™	Madurai, Tamil Nadu, India	"@BookMyShow + @TicketNew Shows Count For Tomorrow (21.11.2021) in #Madurai City 🎯

#Annaatthe - 23
#Aranmanai3 - 7
#BuntyAurBabli2 - 3
#CIApe - 6
#Dune - 1
#Enemy - 9
#Eternals - 2
#GhostbustersAfterlife - 2
#Jango - 22
#KadaisilaBiriyani - 4
#Kurup - 31
#Sabapathy - 37"	r	n
974	1.46205e+18	2021-11-20 13:30:16+00:00	Carter Lewis Donovan	Ontar	Saw Marvel's Eternals last night. I gotta say, I actually really liked the film. #Eternals	r	p
975	1.46205e+18	2021-11-20 13:30:09+00:00	Supercorp Is Eternal	The Movies	The way they look at each other is so beautiful. #Eternals #Ikaris #Sersi 	e	p
976	1.46205e+18	2021-11-20 13:29:32+00:00	Ariana_Pinto		"Eternals in Portugal!
passing by the cinema and behold, what appeared to me
#eternals #Marvel #Cinema "	o	p
977	1.46205e+18	2021-11-20 13:28:23+00:00	Michael David Glover	Narnia 	"Saw #ETERNALS last night. 
I liked it but thought it was too complex for a feature film. Think this would have made an incredible limited series. 
Imagine a whole episode exploring @kumailn Bollywood career 😍 
Visually brilliant but too long.
Also… Gemma Chan 💚💚💚
Team #Sersi "	c	n
978	1.46205e+18	2021-11-20 13:27:00+00:00	Emperor Jared	Away from Kathleen Kennedy	Recently seen #Eternals, It wasn't as bad as I thought, it was ok IMO, I enjoyed the action, the visuals, some of the CGI, and seeing giant celestials which are barely in the movie. I don't care that they had representation, it's fine, just the story was choppy/messy it was meh 	p	p
979	1.46205e+18	2021-11-20 13:18:53+00:00	Blogeswari	B.Logeswari Amman Thunai	"As long as they don't dress up Hollywood stars in hideous jagajaga Garagara cholis (like our poor old NRIs in Amrikkas dressing like Karan Jogar '90s makkal for their weddings), we are ok. 

#Eternals"	a	n
980	1.46205e+18	2021-11-20 13:15:29+00:00	Soum 🪤	India	Watched #Eternals. I feel it's really misunderstood, sorely underrated, and a bold step-ahead Marvel superhero movie of recent times. 	r	p
981	1.46205e+18	2021-11-20 13:13:17+00:00	em is seeing eternals!!	she/her | 16	can’t wait for the ultimate lgbt experience of seeing angelina jolie, richard madden, gemma chan, kit harrington, and barry keoghan all on the screen being sexy af @jo_ivnv #eternals	c	p
982	1.46205e+18	2021-11-20 13:13:13+00:00	1Bourbon_1Movie_1Beer		"SPOILER ALERT!

FIRST TAKES 8: #Eternals is out now! Find out why we don't agree with the #Tomatometer and why the scale of this movie is expanding the #MCU in totally new directions

Find us wherever you listen to podcasts

"	p	n
983	1.46205e+18	2021-11-20 13:11:19+00:00	Bryce		I so love Angelina Jolie’s role here 🥺❤️ #Eternals	c	p
985	1.46204e+18	2021-11-20 13:03:41+00:00	in_no_rush		"Myself as an #eternals character
#Marvel #fanart "	e	n
986	1.46204e+18	2021-11-20 13:02:22+00:00	𝕾𝖆𝖒	Kenya	"Name a Marvel movie worse than #Eternals

I'll wait."	r	x
987	1.46204e+18	2021-11-20 12:59:30+00:00	Brittany		Mild spoilers for #Eternals. Did the Deviants feel like the White Walkers to you? They didn't serve any greater purpose. They were just defeated easily and no one cared anymore.	p	n
988	1.46204e+18	2021-11-20 12:56:37+00:00	Does This Still Work?: The Podcast	Filmland	Has it ever been explained why exactly Kingo is not in that final fight in #Eternals? I have yet to see an explanation of why that happens. I know the reason he gives but this a fucking movie, you don't take an important character out before a big scene. Made no sense.-Joe	e	x
989	1.46204e+18	2021-11-20 12:55:57+00:00	The Chris Boyle	Manchester	"This better not be a fucking James Bond film!

#cinematrip #eternals "	o	x
990	1.46204e+18	2021-11-20 12:55:32+00:00	T🏵back in the AC train	planet earth	"watched #Eternals today
oh boy it was a treat"	r	x
991	1.46204e+18	2021-11-20 12:51:07+00:00	𝐿𝒾𝒻𝑒 𝐼𝓈 𝑅𝒦𝒪𝒾𝓃𝑔 𝑀𝑒	Introvert Kingdom	Watching #Eternals 	o	n
992	1.46204e+18	2021-11-20 12:45:54+00:00	Moulik		"I should’ve watched this movie a couple of weeks ago #Eternals 
Best Cinematography everrrrrr!!!!!
And also @Harry_Styles OMG!!!!!
Best cameo ever!!!!"	h	p
993	1.46204e+18	2021-11-20 12:41:37+00:00	Z E L È N E	Manhattan, NY	Highly recommend the movie #Eternals 	o	p
994	1.46204e+18	2021-11-20 12:37:15+00:00	hawksia.xyz	West Java, Indonesia	"Watch Eternals Full Movie Online HD 4K Free

Watch | Download : "	o	n
995	1.46204e+18	2021-11-20 12:34:26+00:00	Angela LaaLaa	Hong Kong	It's really weird seeing Jon Snow and Robb Stark together in a #Marvel movie. #Eternals #GameofThrones 	c	n
996	1.46204e+18	2021-11-20 12:33:25+00:00	nic 〄	Zephyr III • she/her 21 🇵🇭	3/10 of eternals funko #eternals #Makkari #sersi #druig 	e	p
997	1.46204e+18	2021-11-20 12:32:22+00:00	sadasfvc	Nepal	#Eternals such a cinematic masterpiece🖤Marvel never disappoints. 	a	p
998	1.46203e+18	2021-11-20 12:21:11+00:00	VOLDEMORT	Lagos, Nigeria	@_______easy Dat's bcos u were expecting an Original Story 2 match up the same energy from bigger Marvel movies. The movie didn't hv enough time 2 tell all the story lines of all the Eternal characters properly, but dat #eternals movie wil pave the way for more interestin celestial characters	p	n
999	1.46203e+18	2021-11-20 12:19:07+00:00	Patih 🎠	Yogyakarta, Indonesia	before x after watching #Eternals 	o	n
1000	1.46203e+18	2021-11-20 12:17:49+00:00	📜TegamiKagami📑 Eternal Spoiler	Arcadia Oaks 	My gosh do I miss talking about the #Eternals	o	n
1001	1.46203e+18	2021-11-20 12:17:23+00:00	Pulkit		"#Eternals 

pretty meh but harish patel stands apart, he and @kumailn &gt;&gt;&gt;&gt;&gt; others "	c	p
1002	1.46203e+18	2021-11-20 12:14:26+00:00	Shreya Paudel	Nepal	"I swear you got me loosing my mind 
#Eternals"	p	n
1003	1.46203e+18	2021-11-20 12:08:01+00:00	Melodic_Gamer#0788	New York	"Stream is also cancelled today. Got date night with Mrs. Melodic to see #Eternals and some food at our favorite Japanese BBQ spot 😋😋😋

Looking to do a lengthy stream on Monday if I can hold up. "	o	n
1004	1.46203e+18	2021-11-20 12:06:42+00:00	Seth Imis	South East (mostly)	How do @cineworld expect to keep bringing people back? #SpiderManNoWayHome should be one of biggest @IMAX releases coming up. At Cineworld Crawley IMAX not trailered before #NoTimeToDie, #eternals (another MCU title) or #GhostbustersAfterlife (another Sony title). Seriously!?!	o	n
1005	1.46203e+18	2021-11-20 12:05:44+00:00	Sory⁷	Seoul, Republic of Korea	"Went to watch #Eternals &amp; I had to take a pic!
The even mentioned them...what a day! 🙈💜 "	o	p
